CustomerID,Contract,Internet Service,City_Charge_Ratio,Monthly Charges,Churn_Probability,Retention_Action_Plan
3795-GWTRD,Two year,DSL,0.00876,75.55,0.034213,기본 유지 혜택 제공
7596-ZYWBB,Two year,DSL,0.006263,59.6,0.034158,기본 유지 혜택 제공
6203-HBZPA,Two year,DSL,0.007001,63.9,0.034109,기본 유지 혜택 제공
8191-XWSZG,One year,No,0.003942,20.65,0.034093,기본 유지 혜택 제공
9339-FIIJL,Two year,DSL,0.018726,85.95,0.034088,기본 유지 혜택 제공
4937-QPZPO,One year,Fiber optic,0.015826,99.9,0.034086,결합 쿠폰 제공
9091-WTUUY,Two year,DSL,0.007413,69.25,0.034078,기본 유지 혜택 제공
6698-OXETB,Two year,No,0.003676,20.4,0.034048,기본 유지 혜택 제공
5915-ANOEI,Two year,DSL,0.016307,79.15,0.034022,기본 유지 혜택 제공
7552-KEYGT,Two year,No,0.008046,19.55,0.033952,기본 유지 혜택 제공
7975-JMZNT,Two year,DSL,0.020118,91.7,0.033896,기본 유지 혜택 제공
0626-QXNGV,Two year,No,0.005456,24.15,0.033827,기본 유지 혜택 제공
2535-PBCGC,Two year,DSL,0.007456,64.55,0.033728,기본 유지 혜택 제공
3057-VJJQE,Two year,DSL,0.004322,55.25,0.033648,기본 유지 혜택 제공
6695-FRVEC,Two year,DSL,0.006841,60.4,0.033554,기본 유지 혜택 제공
3720-DBRWL,Two year,DSL,0.014193,83.85,0.033546,기본 유지 혜택 제공
0839-JTCUD,Two year,DSL,0.007649,89.9,0.033538,기본 유지 혜택 제공
1042-HFUCW,One year,DSL,0.007821,54.75,0.033354,기본 유지 혜택 제공
8319-QBEHW,One year,DSL,0.002354,39.95,0.033325,기본 유지 혜택 제공
4671-VJLCL,Two year,DSL,0.009955,79.85,0.033274,기본 유지 혜택 제공
8024-XNAFQ,Two year,Fiber optic,0.01721,107.4,0.033262,결합 쿠폰 제공
3779-OSWCF,Two year,DSL,0.005338,93.2,0.033255,기본 유지 혜택 제공
7471-WNSUF,One year,No,0.002173,24.15,0.033195,기본 유지 혜택 제공
0784-GTUUK,One year,No,0.003598,23.75,0.033192,기본 유지 혜택 제공
0114-IGABW,Two year,DSL,0.007007,58.25,0.033186,기본 유지 혜택 제공
2977-CEBSX,Two year,DSL,0.0158,90.05,0.033131,기본 유지 혜택 제공
7163-OCEQI,One year,DSL,0.006958,78.65,0.033018,기본 유지 혜택 제공
7609-YBPXG,Two year,DSL,0.006467,87.1,0.032953,기본 유지 혜택 제공
5614-DNZCE,Two year,DSL,0.010902,64.9,0.032886,기본 유지 혜택 제공
4851-BQDNX,One year,Fiber optic,0.009573,85.05,0.032885,결합 쿠폰 제공
3557-HTYWR,Two year,DSL,0.013715,74.05,0.032863,기본 유지 혜택 제공
0123-CRBRT,Two year,DSL,0.013841,88.1,0.032854,기본 유지 혜택 제공
2796-UUZZO,Month-to-month,Fiber optic,0.01316,80.3,0.032826,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
5014-GSOUQ,Two year,No,0.003628,19.95,0.032813,기본 유지 혜택 제공
8398-TBIYD,Two year,Fiber optic,0.004781,84.7,0.032767,결합 쿠폰 제공
8908-NMQTX,Two year,DSL,0.007829,65.6,0.032731,기본 유지 혜택 제공
9993-LHIEB,Two year,DSL,0.005452,67.85,0.032688,기본 유지 혜택 제공
3719-TDVQB,Two year,No,0.002029,18.95,0.03268,기본 유지 혜택 제공
5318-YKDPV,Two year,DSL,0.007878,79.15,0.032661,기본 유지 혜택 제공
5837-LXSDN,One year,DSL,0.006053,58.85,0.032598,기본 유지 혜택 제공
7919-ZODZZ,One year,DSL,0.009174,65.9,0.032565,기본 유지 혜택 제공
7274-CGTOD,Two year,DSL,0.002487,43.7,0.032534,기본 유지 혜택 제공
6650-BWFRT,Two year,Fiber optic,0.014092,117.15,0.032514,결합 쿠폰 제공
2990-IAJSV,Two year,DSL,0.006972,92.0,0.032483,기본 유지 혜택 제공
5056-FIMPT,One year,Fiber optic,0.022522,106.0,0.032466,결합 쿠폰 제공
5317-FLPJF,Two year,DSL,0.005457,61.35,0.032441,기본 유지 혜택 제공
2428-HYUNX,Two year,No,0.00219,19.35,0.032419,기본 유지 혜택 제공
1775-KWJKQ,Two year,DSL,0.007797,89.85,0.032378,기본 유지 혜택 제공
1357-MVDOZ,Month-to-month,DSL,0.014906,59.65,0.032325,장기 약정(1~2년) 전환 유도
0436-TWFFZ,Two year,DSL,0.013934,85.25,0.032237,기본 유지 혜택 제공
9953-ZMKSM,Two year,No,0.002372,25.25,0.032201,기본 유지 혜택 제공
1073-XXCZD,Two year,No,0.004939,25.7,0.032166,기본 유지 혜택 제공
3887-PBQAO,One year,No,0.001867,25.9,0.031976,기본 유지 혜택 제공
9067-YGSCA,One year,No,0.003426,26.05,0.031959,기본 유지 혜택 제공
6119-SPUDB,Two year,DSL,0.005775,38.25,0.031945,기본 유지 혜택 제공
3192-LNKRK,Month-to-month,Fiber optic,0.018317,84.05,0.031921,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
7416-CKTEP,Two year,No,0.00256,19.6,0.031854,기본 유지 혜택 제공
8421-WZOOW,Month-to-month,Fiber optic,0.013034,95.3,0.031792,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
5495-GPSRW,Two year,No,0.00355,19.7,0.031767,기본 유지 혜택 제공
6904-JLBGY,Two year,Fiber optic,0.017575,117.35,0.031766,결합 쿠폰 제공
0732-OCQOC,Two year,No,0.003185,25.05,0.031749,기본 유지 혜택 제공
4006-HKYHO,Two year,DSL,0.008949,86.7,0.031724,기본 유지 혜택 제공
2987-BJXIK,Two year,DSL,0.01399,84.7,0.031702,기본 유지 혜택 제공
9668-PUGNU,Two year,No,0.003841,24.5,0.031657,기본 유지 혜택 제공
8042-RNLKO,One year,No,0.003352,25.45,0.03165,기본 유지 혜택 제공
2176-OSJUV,Two year,DSL,0.009338,65.15,0.031624,기본 유지 혜택 제공
6169-PGNCD,Two year,DSL,0.01353,74.3,0.031601,기본 유지 혜택 제공
8812-ZRHFP,One year,Fiber optic,0.011898,86.45,0.031595,결합 쿠폰 제공
8316-BBQAY,Two year,DSL,0.006161,59.95,0.031579,기본 유지 혜택 제공
8207-VVMYB,Two year,No,0.001847,26.0,0.031578,기본 유지 혜택 제공
5485-ITNPC,Two year,DSL,0.016411,85.9,0.031574,기본 유지 혜택 제공
6248-TKCQV,Two year,DSL,0.009241,80.6,0.031505,기본 유지 혜택 제공
8174-LNWMW,Two year,No,0.001717,20.9,0.031441,기본 유지 혜택 제공
4774-HHGGS,Two year,No,0.002869,19.05,0.031382,기본 유지 혜택 제공
7233-PAHHL,Two year,DSL,0.013503,84.0,0.031372,기본 유지 혜택 제공
8845-LWKGE,One year,DSL,0.007094,64.5,0.031314,기본 유지 혜택 제공
6695-AMZUF,Two year,DSL,0.00924,86.45,0.031314,기본 유지 혜택 제공
6729-FZWSY,One year,No,0.002753,19.45,0.031314,기본 유지 혜택 제공
0973-KYVNF,Two year,DSL,0.006438,70.65,0.031246,기본 유지 혜택 제공
8592-PLTMQ,One year,No,0.003802,24.7,0.031186,기본 유지 혜택 제공
5472-CVMDX,Two year,DSL,0.004601,38.9,0.031122,기본 유지 혜택 제공
1985-MBRYP,Two year,No,0.00221,19.65,0.031106,기본 유지 혜택 제공
8327-WKMIE,One year,No,0.00385,20.15,0.031105,기본 유지 혜택 제공
2234-EOFPT,Two year,DSL,0.013493,79.35,0.031104,기본 유지 혜택 제공
6719-FGEDO,Two year,Fiber optic,0.01159,97.0,0.031087,결합 쿠폰 제공
7197-VOJMM,Two year,DSL,0.004033,69.2,0.031065,기본 유지 혜택 제공
1174-FGIFN,One year,Fiber optic,0.021792,90.45,0.031046,결합 쿠폰 제공
6967-PEJLL,One year,DSL,0.003086,40.2,0.031045,기본 유지 혜택 제공
8465-SBRXP,Two year,Fiber optic,0.014038,94.9,0.031017,결합 쿠폰 제공
5965-GGPRW,Two year,Fiber optic,0.011946,105.25,0.031001,결합 쿠폰 제공
1470-PSXNM,One year,Fiber optic,0.010144,93.65,0.03099,결합 쿠폰 제공
6668-CNMFP,One year,Fiber optic,0.007092,89.35,0.030954,결합 쿠폰 제공
4837-PZTIC,Two year,DSL,0.004675,41.9,0.030883,기본 유지 혜택 제공
4713-ZBURT,Two year,Fiber optic,0.007661,99.7,0.030868,결합 쿠폰 제공
0369-ZGOVK,One year,Fiber optic,0.006491,70.4,0.030842,결합 쿠폰 제공
0327-WFZSY,One year,Fiber optic,0.015238,100.0,0.030719,결합 쿠폰 제공
9871-ELEYA,Two year,DSL,0.014701,67.65,0.030703,기본 유지 혜택 제공
6437-UDQJM,Two year,DSL,0.017089,84.1,0.030578,기본 유지 혜택 제공
5469-NUJUR,Two year,No,0.00834,19.95,0.030568,기본 유지 혜택 제공
5827-MWCZK,Month-to-month,Fiber optic,0.025769,96.95,0.030555,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
0017-DINOC,Two year,DSL,0.005243,45.2,0.030454,기본 유지 혜택 제공
2194-IIQOF,Two year,DSL,0.005158,89.3,0.030428,기본 유지 혜택 제공
4933-BSAIP,Two year,No,0.002301,19.1,0.030395,기본 유지 혜택 제공
8146-QQKZH,Two year,DSL,0.008292,81.85,0.030377,기본 유지 혜택 제공
8619-IJNDK,Two year,DSL,0.009103,64.05,0.030349,기본 유지 혜택 제공
5446-DKWYW,One year,DSL,0.006719,65.2,0.030299,기본 유지 혜택 제공
0019-GFNTW,Two year,DSL,0.003787,45.05,0.030286,기본 유지 혜택 제공
8908-SLFCJ,Two year,No,0.003815,20.85,0.030262,기본 유지 혜택 제공
9661-JALZV,Two year,No,0.003229,24.7,0.030252,기본 유지 혜택 제공
8242-PDSGJ,Two year,DSL,0.003827,39.15,0.03022,기본 유지 혜택 제공
2530-FMFXO,Two year,Fiber optic,0.007662,103.2,0.030167,결합 쿠폰 제공
0301-KOBTQ,Two year,No,0.002286,20.05,0.030131,기본 유지 혜택 제공
5174-ITUMV,One year,Fiber optic,0.018504,105.4,0.030097,결합 쿠폰 제공
7508-DQAKK,Two year,DSL,0.008468,86.4,0.030084,기본 유지 혜택 제공
1163-VIPRI,Two year,Fiber optic,0.028449,109.3,0.030051,결합 쿠폰 제공
9361-YNQWJ,One year,No,0.002715,24.4,0.029965,기본 유지 혜택 제공
6916-HIJSE,Two year,DSL,0.014096,84.85,0.029944,기본 유지 혜택 제공
5553-AOINX,One year,Fiber optic,0.011666,104.9,0.029925,결합 쿠폰 제공
4868-AADLV,One year,Fiber optic,0.016812,116.25,0.029898,결합 쿠폰 제공
7799-LGRDP,Two year,No,0.002312,25.7,0.029849,기본 유지 혜택 제공
1222-KJNZD,Month-to-month,No,0.001134,20.4,0.029786,장기 약정(1~2년) 전환 유도
9419-IPPBE,One year,Fiber optic,0.007245,90.15,0.029735,결합 쿠폰 제공
3458-IDMFK,Two year,No,0.003376,20.75,0.029732,기본 유지 혜택 제공
1084-MNSMJ,Two year,DSL,0.009404,85.5,0.029719,기본 유지 혜택 제공
3957-SQXML,Two year,No,0.002946,24.95,0.029701,기본 유지 혜택 제공
3200-MNQTF,Two year,DSL,0.019187,70.9,0.02968,기본 유지 혜택 제공
6963-EZQEE,Two year,DSL,0.015521,88.55,0.029612,기본 유지 혜택 제공
7596-IIWYC,Two year,No,0.002686,20.25,0.029556,기본 유지 혜택 제공
6323-AYBRX,Two year,No,0.002769,19.35,0.029544,기본 유지 혜택 제공
4299-OPXEJ,Two year,No,0.003565,19.55,0.029505,기본 유지 혜택 제공
1309-XGFSN,One year,DSL,0.014596,80.85,0.029499,기본 유지 혜택 제공
8241-JUIQO,One year,No,0.001318,19.45,0.029443,기본 유지 혜택 제공
8591-TKMZH,Two year,Fiber optic,0.010576,111.1,0.029443,결합 쿠폰 제공
3721-WKIIL,Two year,No,0.00225,19.6,0.029381,기본 유지 혜택 제공
8404-VIOMB,Two year,DSL,0.010762,62.5,0.029319,기본 유지 혜택 제공
7131-ZQZNK,Two year,DSL,0.01077,59.85,0.029312,기본 유지 혜택 제공
1337-BOZWO,One year,DSL,0.012107,46.4,0.029242,기본 유지 혜택 제공
2954-PIBKO,Two year,DSL,0.020497,64.15,0.029202,기본 유지 혜택 제공
2233-TXSIU,One year,DSL,0.008083,44.45,0.029155,기본 유지 혜택 제공
6559-RAKOZ,One year,Fiber optic,0.023116,97.95,0.029146,결합 쿠폰 제공
7722-CVFXN,One year,Fiber optic,0.010429,105.2,0.029145,결합 쿠폰 제공
2228-BZDEE,Two year,No,0.001262,20.1,0.029056,기본 유지 혜택 제공
5336-UFNZP,One year,Fiber optic,0.016881,107.45,0.029044,결합 쿠폰 제공
8226-BXGES,One year,Fiber optic,0.011965,89.45,0.029016,결합 쿠폰 제공
8165-CBKXO,Two year,DSL,0.01002,56.75,0.029015,기본 유지 혜택 제공
4312-GVYNH,Two year,DSL,0.00699,49.85,0.029013,기본 유지 혜택 제공
1389-WNUIB,One year,DSL,0.00961,76.0,0.028998,기본 유지 혜택 제공
7469-LKBCI,Two year,No,0.006155,18.95,0.028974,기본 유지 혜택 제공
8007-YYPWD,Two year,No,0.004894,25.05,0.028956,기본 유지 혜택 제공
6981-TDRFT,One year,DSL,0.00669,54.3,0.028933,기본 유지 혜택 제공
3266-FTKHB,Two year,No,0.003822,19.15,0.028922,기본 유지 혜택 제공
6103-LIANB,Two year,Fiber optic,0.013951,99.5,0.028915,결합 쿠폰 제공
9110-HSGTV,Two year,DSL,0.012808,82.45,0.028865,기본 유지 혜택 제공
1837-YQUCE,Two year,DSL,0.005553,58.35,0.028859,기본 유지 혜택 제공
9639-BUJXT,One year,No,0.002165,20.5,0.028746,기본 유지 혜택 제공
9548-LERKT,Two year,No,0.003573,19.75,0.028743,기본 유지 혜택 제공
0397-ZXWQF,Two year,No,0.006215,20.5,0.028729,기본 유지 혜택 제공
3525-DVKFN,Two year,No,0.001798,19.4,0.028674,기본 유지 혜택 제공
7560-QJAVJ,Two year,DSL,0.010547,79.6,0.028658,기본 유지 혜택 제공
5680-LQOGP,Two year,DSL,0.008903,82.45,0.028592,기본 유지 혜택 제공
7665-NKLAV,Two year,DSL,0.002552,40.65,0.028558,기본 유지 혜택 제공
7398-HPYZQ,Two year,DSL,0.010574,90.55,0.028511,기본 유지 혜택 제공
3841-NFECX,Two year,Fiber optic,0.019382,96.35,0.028479,결합 쿠폰 제공
6614-YOLAC,Two year,DSL,0.005756,58.65,0.02844,기본 유지 혜택 제공
8402-OOOHJ,Two year,No,0.001965,20.65,0.028402,기본 유지 혜택 제공
6050-IJRHS,One year,Fiber optic,0.010115,106.5,0.028319,결합 쿠폰 제공
6551-VLJMV,Two year,No,0.004871,20.05,0.028314,기본 유지 혜택 제공
1241-EZFMJ,Two year,No,0.003036,25.45,0.028288,기본 유지 혜택 제공
5063-IUOKK,Two year,No,0.001642,19.75,0.028257,기본 유지 혜택 제공
5377-NDTOU,Two year,DSL,0.009044,91.05,0.02822,기본 유지 혜택 제공
9795-SHUHB,Two year,DSL,0.005056,58.2,0.028206,기본 유지 혜택 제공
2068-WWXQZ,Two year,No,0.00229,20.05,0.028182,기본 유지 혜택 제공
9385-NXKDA,Two year,DSL,0.014274,82.65,0.028182,기본 유지 혜택 제공
2923-ARZLG,One year,No,0.002269,19.7,0.028097,기본 유지 혜택 제공
0516-OOHAR,One year,Fiber optic,0.008065,100.35,0.028062,결합 쿠폰 제공
4521-WFJAI,Two year,No,0.00482,25.95,0.028005,기본 유지 혜택 제공
0562-KBDVM,Two year,DSL,0.005849,44.6,0.027997,기본 유지 혜택 제공
7550-WIQVA,One year,Fiber optic,0.012288,108.25,0.027943,결합 쿠폰 제공
3948-KXDUF,Two year,DSL,0.004362,68.75,0.027903,기본 유지 혜택 제공
5781-RFZRP,Two year,DSL,0.004643,73.5,0.027674,기본 유지 혜택 제공
9588-YRFHY,Two year,No,0.002102,19.9,0.027613,기본 유지 혜택 제공
0336-PIKEI,Two year,DSL,0.00646,74.4,0.027597,기본 유지 혜택 제공
0253-ZTEOB,Two year,DSL,0.014744,79.65,0.027582,기본 유지 혜택 제공
5356-KZCKT,Two year,No,0.00233,24.45,0.027535,기본 유지 혜택 제공
2632-TACXW,Two year,No,0.003472,23.65,0.027507,기본 유지 혜택 제공
5148-ORICT,Two year,DSL,0.009962,74.35,0.027467,기본 유지 혜택 제공
4700-UBQMV,One year,DSL,0.010917,75.9,0.027403,기본 유지 혜택 제공
4950-HKQTE,Two year,No,0.003294,26.25,0.027321,기본 유지 혜택 제공
0909-SELIE,Two year,DSL,0.023567,80.8,0.027284,기본 유지 혜택 제공
3212-KXOCR,Two year,No,0.003416,21.0,0.027207,기본 유지 혜택 제공
4703-MQYKT,Two year,No,0.0029,19.6,0.027193,기본 유지 혜택 제공
2900-PHPLN,Two year,No,0.002697,19.55,0.02718,기본 유지 혜택 제공
5171-EPLKN,Two year,No,0.001663,19.85,0.027162,기본 유지 혜택 제공
7524-VRLPL,Two year,DSL,0.012943,74.1,0.027154,기본 유지 혜택 제공
0864-FVJNJ,One year,Fiber optic,0.01819,113.35,0.027147,결합 쿠폰 제공
1093-YSWCA,Two year,No,0.001739,19.55,0.027145,기본 유지 혜택 제공
2690-DVRVK,One year,No,0.002044,20.55,0.027121,기본 유지 혜택 제공
9646-NMHXE,Two year,No,0.001118,19.65,0.027118,기본 유지 혜택 제공
1231-YNDEK,Two year,No,0.003138,19.15,0.027091,기본 유지 혜택 제공
4419-UJMUS,Two year,Fiber optic,0.011242,99.35,0.027057,결합 쿠폰 제공
8701-DGLVH,Two year,No,0.001958,20.45,0.027002,기본 유지 혜택 제공
6425-JWTDV,Two year,No,0.003787,19.25,0.026976,기본 유지 혜택 제공
8515-OCTJS,Two year,No,0.003693,24.75,0.026948,기본 유지 혜택 제공
1266-NZYUI,Two year,DSL,0.006612,66.85,0.026875,기본 유지 혜택 제공
3552-CTCYF,Two year,Fiber optic,0.02315,104.8,0.026822,결합 쿠폰 제공
6994-FGRHH,One year,Fiber optic,0.01014,106.15,0.02679,결합 쿠폰 제공
7945-PRBVF,Two year,No,0.002975,21.45,0.02677,기본 유지 혜택 제공
9065-ZCPQX,Two year,DSL,0.008965,78.85,0.026766,기본 유지 혜택 제공
5825-XJOCM,One year,DSL,0.010479,64.4,0.026742,기본 유지 혜택 제공
5930-GBIWP,Two year,DSL,0.022233,81.5,0.026729,기본 유지 혜택 제공
3108-PCCGG,Two year,DSL,0.01329,84.45,0.026718,기본 유지 혜택 제공
7816-VGHTO,Two year,DSL,0.004645,40.55,0.026702,기본 유지 혜택 제공
1442-OKRJE,One year,Fiber optic,0.038415,103.15,0.026654,결합 쿠폰 제공
0607-DAAHE,Two year,No,0.002646,19.75,0.026637,기본 유지 혜택 제공
5993-JSUWV,Two year,DSL,0.013416,61.15,0.026602,기본 유지 혜택 제공
0936-NQLJU,Two year,No,0.002936,20.65,0.026542,기본 유지 혜택 제공
6993-YCOBK,Two year,Fiber optic,0.016963,110.6,0.026541,결합 쿠폰 제공
4723-BEGSG,Two year,DSL,0.007706,86.65,0.026461,기본 유지 혜택 제공
2333-KWEWW,Two year,No,0.00601,20.05,0.026453,기본 유지 혜택 제공
6848-HJTXY,Two year,No,0.002321,19.45,0.026447,기본 유지 혜택 제공
9764-REAFF,Two year,No,0.008915,18.4,0.026437,기본 유지 혜택 제공
6087-YPWHO,Two year,DSL,0.006783,68.15,0.026402,기본 유지 혜택 제공
6265-FRMTQ,Two year,No,0.004288,20.4,0.026392,기본 유지 혜택 제공
5997-OPVFA,Two year,DSL,0.014816,89.05,0.026391,기본 유지 혜택 제공
0827-ITJPH,Two year,No,0.003106,18.55,0.026391,기본 유지 혜택 제공
5269-NRGDP,One year,DSL,0.006972,73.15,0.026296,기본 유지 혜택 제공
5044-XDPYX,Two year,No,0.003297,25.5,0.026213,기본 유지 혜택 제공
8069-RHUXK,Two year,DSL,0.004544,35.7,0.026209,기본 유지 혜택 제공
6217-KDYWC,Two year,No,0.002496,19.6,0.026178,기본 유지 혜택 제공
7579-KKLOE,Two year,DSL,0.020948,91.25,0.026175,기본 유지 혜택 제공
3521-HTQTV,Two year,No,0.004507,26.1,0.026144,기본 유지 혜택 제공
5995-LFTLE,Two year,No,0.004774,25.3,0.026144,기본 유지 혜택 제공
2662-NNTDK,One year,No,0.004834,24.8,0.026119,기본 유지 혜택 제공
9631-RXVJM,Two year,No,0.003823,19.25,0.026111,기본 유지 혜택 제공
9108-EQPNQ,Two year,No,0.002879,26.1,0.026062,기본 유지 혜택 제공
4644-PIZRT,One year,DSL,0.012441,70.35,0.026033,기본 유지 혜택 제공
5593-SUAOO,One year,Fiber optic,0.022101,83.15,0.026024,결합 쿠폰 제공
9470-RTWDV,One year,DSL,0.006736,82.0,0.026019,기본 유지 혜택 제공
6292-TOSSS,Two year,No,0.002438,24.9,0.025974,기본 유지 혜택 제공
4079-WWQQQ,Two year,DSL,0.00495,65.55,0.025958,기본 유지 혜택 제공
5542-NKVRU,Two year,No,0.003132,20.75,0.0259,기본 유지 혜택 제공
8859-DZTGQ,Two year,No,0.002081,20.35,0.025849,기본 유지 혜택 제공
4000-VGMQP,One year,DSL,0.010396,78.95,0.025754,기본 유지 혜택 제공
1960-UOTYM,Two year,DSL,0.007762,79.2,0.025723,기본 유지 혜택 제공
8218-FFJDS,Two year,DSL,0.018085,86.4,0.025721,기본 유지 혜택 제공
0839-QNXME,Two year,No,0.001362,19.4,0.02572,기본 유지 혜택 제공
6625-FLENO,Two year,No,0.004219,20.75,0.025627,기본 유지 혜택 제공
0479-HMSWA,Two year,Fiber optic,0.011299,105.45,0.025622,결합 쿠폰 제공
6518-KZXCB,Two year,No,0.005557,25.25,0.025616,기본 유지 혜택 제공
9715-WZCLW,Two year,Fiber optic,0.014964,97.2,0.025545,결합 쿠폰 제공
3813-DHBBB,Two year,DSL,0.011581,50.95,0.02554,기본 유지 혜택 제공
3865-ZFZIB,Two year,No,0.001143,19.65,0.02549,기본 유지 혜택 제공
2146-EGVDT,Two year,No,0.00194,19.3,0.025443,기본 유지 혜택 제공
5598-IKHQQ,Two year,No,0.00922,25.45,0.025438,기본 유지 혜택 제공
6933-VLYFX,One year,DSL,0.003527,59.95,0.025359,기본 유지 혜택 제공
5375-XLDOF,Two year,Fiber optic,0.025516,114.35,0.025294,결합 쿠폰 제공
9286-BHDQG,Two year,DSL,0.003884,45.25,0.025195,기본 유지 혜택 제공
1676-MQAOA,Two year,DSL,0.013613,75.1,0.025127,기본 유지 혜택 제공
8571-ZCMCX,Two year,DSL,0.017591,60.0,0.02512,기본 유지 혜택 제공
7758-UJWYS,Two year,DSL,0.002977,40.55,0.025091,기본 유지 혜택 제공
3253-HKOKL,One year,Fiber optic,0.010286,100.3,0.025035,결합 쿠폰 제공
9844-FELAJ,One year,Fiber optic,0.01324,107.9,0.025013,결합 쿠폰 제공
0980-FEXWF,One year,DSL,0.006679,50.35,0.024981,기본 유지 혜택 제공
3976-HXHCE,Two year,No,0.000941,19.3,0.024966,기본 유지 혜택 제공
3648-GZPHF,One year,DSL,0.004495,36.25,0.024959,기본 유지 혜택 제공
5124-EOGYE,Two year,No,0.003478,20.45,0.024959,기본 유지 혜택 제공
6481-LXPWL,One year,DSL,0.002063,36.1,0.024944,기본 유지 혜택 제공
0689-DSXGL,Month-to-month,Fiber optic,0.019405,85.8,0.024929,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
7129-AZJDE,One year,Fiber optic,0.009013,78.95,0.024885,결합 쿠폰 제공
8961-QDZZJ,One year,Fiber optic,0.01078,95.0,0.024873,결합 쿠폰 제공
5227-JSCFE,Two year,DSL,0.003677,46.35,0.024849,기본 유지 혜택 제공
4992-LTJNE,Two year,DSL,0.015574,55.3,0.024846,기본 유지 혜택 제공
2729-VNVAP,Two year,No,0.003639,19.8,0.024792,기본 유지 혜택 제공
1135-HIORI,One year,Fiber optic,0.01748,111.45,0.024752,결합 쿠폰 제공
5456-ITGIC,Two year,DSL,0.006559,64.45,0.024705,기본 유지 혜택 제공
2274-XUATA,Two year,DSL,0.020192,63.1,0.024676,기본 유지 혜택 제공
1215-EXRMO,Two year,No,0.004881,20.55,0.024672,기본 유지 혜택 제공
1627-AFWVJ,Two year,No,0.002244,19.4,0.024663,기본 유지 혜택 제공
1241-FPMOF,Two year,No,0.002763,19.65,0.024658,기본 유지 혜택 제공
2300-RQGOI,Two year,No,0.006005,20.05,0.02465,기본 유지 혜택 제공
8125-QPFJD,Two year,DSL,0.00868,84.9,0.024639,기본 유지 혜택 제공
3398-GCPMU,Two year,DSL,0.009412,89.55,0.024636,기본 유지 혜택 제공
2251-PYLPB,Two year,DSL,0.012328,79.55,0.024632,기본 유지 혜택 제공
9710-NJERN,Two year,No,0.00345,20.15,0.024507,기본 유지 혜택 제공
6701-YVNQG,Two year,DSL,0.013603,88.7,0.024446,기본 유지 혜택 제공
5887-IKKYO,Two year,Fiber optic,0.014889,94.35,0.024444,결합 쿠폰 제공
0048-LUMLS,One year,Fiber optic,0.010979,91.2,0.024428,결합 쿠폰 제공
1657-DYMBM,Two year,No,0.002092,19.9,0.024393,기본 유지 혜택 제공
6901-GOGZG,Two year,DSL,0.008992,84.95,0.024337,기본 유지 혜택 제공
9086-YJYXS,One year,DSL,0.005843,77.2,0.024329,기본 유지 혜택 제공
0530-IJVDB,Two year,Fiber optic,0.009075,114.6,0.024286,결합 쿠폰 제공
4701-LKOZD,Two year,DSL,0.010316,89.75,0.024251,기본 유지 혜택 제공
5198-HQAEN,One year,Fiber optic,0.007307,89.7,0.024233,결합 쿠폰 제공
4367-NUYAO,Two year,No,0.001338,25.75,0.024223,기본 유지 혜택 제공
5055-BRMNE,Two year,Fiber optic,0.007368,106.7,0.024221,결합 쿠폰 제공
1956-YIFGE,One year,Fiber optic,0.015415,100.05,0.024193,결합 쿠폰 제공
3363-DTIVD,Two year,Fiber optic,0.015804,105.55,0.024193,결합 쿠폰 제공
1448-CYWKC,One year,Fiber optic,0.009384,105.2,0.02419,결합 쿠폰 제공
1395-WSWXR,Two year,No,0.005182,20.75,0.024168,기본 유지 혜택 제공
1535-VTJOQ,Two year,No,0.005792,25.15,0.024164,기본 유지 혜택 제공
0582-AVCLN,Two year,No,0.004796,20.3,0.024164,기본 유지 혜택 제공
8466-PZBLH,Two year,Fiber optic,0.012135,104.6,0.024117,결합 쿠폰 제공
3071-MVJCD,Two year,DSL,0.010734,82.3,0.024114,기본 유지 혜택 제공
9154-QDGTH,One year,Fiber optic,0.02595,104.3,0.024098,결합 쿠폰 제공
8966-SNIZF,Two year,No,0.002684,19.45,0.024086,기본 유지 혜택 제공
8990-YOZLV,Two year,DSL,0.010572,66.9,0.02407,기본 유지 혜택 제공
2632-IVXVF,Two year,Fiber optic,0.026847,111.75,0.024023,결합 쿠폰 제공
7503-MIOGA,Two year,DSL,0.011658,89.85,0.024014,기본 유지 혜택 제공
4139-DETXS,Two year,DSL,0.019302,64.45,0.024003,기본 유지 혜택 제공
5199-FPUSP,One year,DSL,0.004006,34.05,0.023987,기본 유지 혜택 제공
1951-IEYXM,Two year,DSL,0.011787,90.6,0.02398,기본 유지 혜택 제공
7706-YLMQA,One year,No,0.00379,19.7,0.023977,기본 유지 혜택 제공
3898-BSJYF,One year,DSL,0.013157,73.55,0.023968,기본 유지 혜택 제공
1167-OYZJF,Two year,No,0.001512,20.05,0.023932,기본 유지 혜택 제공
7873-CVMAW,Two year,DSL,0.016893,88.55,0.023918,기본 유지 혜택 제공
7544-ZVIKX,One year,Fiber optic,0.012537,105.05,0.02389,결합 쿠폰 제공
3097-FQTVJ,Two year,No,0.002455,20.0,0.023881,기본 유지 혜택 제공
