"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"860Z200US90005","ZCTA5 90005","18289","748","7.6","1.6","9.4","1.7","10.1","2.2","9.1","1.7","14.7","2.1","15.1","1.9","8.6","1.6","10.5","1.7","6.7","1.5","8.3","1.5","49419","2251","83299","6366","35.1","(X)","(X)","(X)","(X)","(X)","7901","493","3.0","1.7","3.3","1.5","9.4","2.9","6.8","2.6","16.4","3.3","16.7","3.0","9.0","2.1","13.4","3.0","8.5","3.0","13.5","3.2","62951","6510","114018","13369","(X)","(X)","42.2","(X)","(X)","(X)","4867","426","1.7","1.2","1.3","1.0","9.9","4.0","4.7","2.7","15.9","3.8","14.7","3.6","8.8","2.9","14.2","3.9","8.9","3.3","20.0","5.0","80096","13051","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10388","743","12.2","2.8","14.1","2.7","10.4","2.5","10.8","2.4","13.6","2.6","13.4","2.4","8.1","2.0","8.2","2.5","5.0","1.4","4.2","1.4","38962","6779","58313","4639","(X)","(X)","(X)","(X)","29.2","(X)",
"860Z200US90006","ZCTA5 90006","19709","664","7.6","1.4","6.2","1.2","11.3","1.7","8.7","1.4","14.8","1.8","17.5","1.9","14.3","1.9","10.7","1.6","4.8","1.2","4.1","1.1","51998","4269","69243","3696","46.5","(X)","(X)","(X)","(X)","(X)","11978","678","5.1","1.4","4.4","1.5","10.4","1.9","9.5","1.9","17.1","2.5","19.4","2.8","15.3","2.7","10.8","2.1","3.4","1.1","4.4","1.4","53780","4932","69306","4200","(X)","(X)","48.4","(X)","(X)","(X)","6252","609","2.9","1.6","3.1","1.8","9.2","2.5","10.3","2.5","16.1","3.9","20.5","4.6","12.6","3.1","13.2","3.3","5.0","1.9","7.1","2.4","63154","4384","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7731","549","12.9","2.8","8.7","2.2","14.1","3.0","8.5","2.4","12.1","2.6","14.9","2.7","11.0","2.6","9.7","2.4","5.4","2.3","2.6","1.2","43119","4324","61120","5894","(X)","(X)","(X)","(X)","40.5","(X)",
"860Z200US90007","ZCTA5 90007","12633","564","20.0","2.6","8.0","2.2","9.8","1.9","12.0","2.2","9.9","1.5","13.6","2.1","9.5","1.9","10.0","1.7","4.0","1.3","3.3","0.9","35378","4750","55878","3769","40.3","(X)","(X)","(X)","(X)","(X)","5450","456","8.4","3.0","2.1","1.1","9.8","2.7","12.6","3.6","13.9","3.7","18.1","3.8","10.9","3.3","15.2","3.4","4.8","2.1","4.3","1.6","54554","7955","72425","5785","(X)","(X)","42.0","(X)","(X)","(X)","2571","321","2.3","1.6","1.4","1.5","7.3","3.0","12.6","4.4","12.9","4.5","11.2","4.1","14.9","5.7","21.5","6.1","7.7","3.7","8.2","3.1","77050","10142","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7183","488","29.6","4.1","12.5","3.5","11.1","2.7","11.7","2.7","8.7","2.1","10.0","2.7","5.9","1.6","5.3","1.8","3.3","1.4","1.9","1.1","21801","3813","39986","4937","(X)","(X)","(X)","(X)","37.6","(X)",
"860Z200US90008","ZCTA5 90008","14526","754","9.4","2.5","6.9","2.0","10.0","2.5","6.8","2.0","10.2","2.5","13.5","2.3","10.2","2.2","14.7","2.7","6.6","2.0","11.7","1.9","61846","7304","93031","7239","48.8","(X)","(X)","(X)","(X)","(X)","7086","574","3.4","1.6","3.7","1.8","6.3","2.6","6.9","2.4","7.1","2.6","17.5","3.3","14.1","3.4","17.0","3.6","6.5","2.2","17.6","3.6","84841","6610","114488","9827","(X)","(X)","49.8","(X)","(X)","(X)","3981","458","0.0","1.1","0.0","1.1","3.9","2.6","2.6","1.6","2.6","1.6","15.4","4.5","17.0","5.3","20.4","4.6","9.8","3.6","28.3","6.2","109745","19565","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7440","718","15.3","4.6","10.6","3.5","13.8","4.0","7.3","3.2","13.5","4.3","9.4","3.5","6.5","2.4","12.8","4.9","5.1","2.7","5.8","2.0","37856","6994","69742","10215","(X)","(X)","(X)","(X)","47.2","(X)",
"860Z200US90010","ZCTA5 90010","2696","342","6.5","3.3","0.5","0.9","5.0","3.0","5.3","3.1","12.1","4.0","10.9","5.3","8.5","3.6","24.0","6.4","8.9","3.6","18.3","5.6","101455","13157","132434","21498","40.0","(X)","(X)","(X)","(X)","(X)","934","230","2.5","3.0","0.0","4.4","7.9","7.0","12.1","6.8","4.2","3.6","15.1","9.5","14.1","7.5","19.1","10.7","7.1","5.2","18.0","8.4","95556","24179","147007","42952","(X)","(X)","50.2","(X)","(X)","(X)","726","208","3.2","4.0","0.0","5.7","8.8","8.9","6.7","5.9","0.0","5.7","14.0","11.1","13.1","8.7","23.1","12.9","7.9","6.3","23.1","10.9","111111","26065","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1762","287","8.7","5.1","0.8","1.4","3.5","2.2","3.2","2.7","16.2","5.7","8.6","5.5","5.5","3.6","25.0","7.8","9.9","4.5","18.4","8.1","103562","22756","123094","25416","(X)","(X)","(X)","(X)","34.6","(X)",
"860Z200US90011","ZCTA5 90011","24106","797","5.2","1.2","5.3","1.1","8.5","1.4","10.3","1.6","14.3","1.5","18.7","2.1","14.5","2.0","13.5","1.5","5.1","1.0","4.7","0.9","59017","3471","74931","3581","47.1","(X)","(X)","(X)","(X)","(X)","19868","686","5.5","1.1","3.5","1.0","8.3","1.4","10.7","1.5","14.3","1.8","20.8","2.3","14.8","1.9","12.5","1.6","5.1","1.1","4.4","1.0","58807","2932","74654","3977","(X)","(X)","46.7","(X)","(X)","(X)","9430","639","1.7","0.8","2.4","1.1","7.7","2.2","10.1","2.0","12.6","2.1","18.2","2.7","16.8","2.8","17.1","2.8","6.6","1.7","6.8","1.9","71216","4617","86213","4179","(X)","(X)","(X)","(X)","(X)","(X)","4238","526","14.0","5.1","18.6","4.8","13.1","4.2","12.1","4.5","18.7","5.0","8.1","3.3","7.5","2.5","5.3","3.2","1.1","0.9","1.4","1.3","26898","2899","39738","4480","(X)","(X)","(X)","(X)","34.7","(X)",
"860Z200US90012","ZCTA5 90012","15624","769","7.6","1.7","10.8","2.4","9.8","2.3","5.4","1.6","8.9","1.8","11.3","2.2","11.2","2.1","16.2","2.8","8.3","1.9","10.5","1.4","66860","7124","100896","5863","34.5","(X)","(X)","(X)","(X)","(X)","5413","491","5.9","2.6","3.2","1.5","15.0","4.5","5.3","2.5","11.1","3.1","10.9","3.1","11.7","3.9","16.4","4.2","6.3","3.0","14.2","2.8","72750","12933","120394","9433","(X)","(X)","38.8","(X)","(X)","(X)","3621","399","5.7","3.5","1.7","1.4","17.3","5.6","3.5","2.0","9.5","3.9","12.0","3.8","9.5","3.7","14.9","4.4","8.4","4.2","17.7","3.7","76336","18168","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10211","683","8.5","2.1","14.9","3.6","7.2","2.2","6.2","2.1","8.0","2.5","11.0","2.8","11.0","2.6","16.0","3.2","8.8","2.3","8.3","1.8","61780","7069","88701","8429","(X)","(X)","(X)","(X)","31.4","(X)",
"860Z200US90013","ZCTA5 90013","8458","701","18.6","3.9","14.4","4.1","10.5","2.7","5.7","2.6","5.7","2.2","7.1","2.1","7.7","2.5","10.7","3.0","7.0","2.4","12.7","2.5","36948","15371","88943","13168","25.1","(X)","(X)","(X)","(X)","(X)","1386","273","1.7","2.8","0.0","3.0","10.3","7.3","1.6","1.2","3.5","3.1","5.3","4.5","12.5","9.4","23.0","8.7","19.5","8.9","22.7","8.8","120852","35520","166111","41745","(X)","(X)","39.5","(X)","(X)","(X)","1039","252","1.4","3.1","0.0","4.0","9.7","8.4","1.0","1.5","4.6","4.2","5.4","5.0","6.4","5.1","23.1","10.4","18.1","10.7","30.2","11.1","141435","32782","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7072","647","21.9","4.4","17.2","4.9","10.6","3.0","6.7","3.0","6.2","2.6","7.4","2.5","7.3","2.6","7.6","3.0","4.5","2.3","10.7","3.2","25438","6681","73583","15034","(X)","(X)","(X)","(X)","22.3","(X)",
"860Z200US90014","ZCTA5 90014","7004","548","17.3","4.7","18.3","4.8","8.7","3.3","8.2","3.5","6.8","2.6","8.9","3.7","6.0","2.8","11.0","3.4","3.9","2.0","10.9","3.8","31000","7850","73011","11274","19.6","(X)","(X)","(X)","(X)","(X)","1119","356","5.5","4.8","0.0","3.7","11.7","11.0","4.6","5.3","14.8","10.2","5.1","6.1","6.1","7.1","20.6","11.7","6.5","4.4","25.1","12.7","106038","42013","134258","37022","(X)","(X)","26.3","(X)","(X)","(X)","881","297","6.9","6.1","0.0","4.7","14.9","14.0","5.9","6.7","1.5","2.5","6.5","7.8","6.7","8.8","19.4","15.0","6.4","4.8","31.9","15.1","121094","37084","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5885","536","19.6","5.5","21.8","5.5","8.1","3.2","8.8","4.2","6.4","2.6","9.3","4.2","6.1","2.8","8.6","2.9","3.4","2.1","7.9","3.5","25398","6335","60230","10073","(X)","(X)","(X)","(X)","18.3","(X)",
"860Z200US90015","ZCTA5 90015","13366","790","13.0","2.9","8.3","2.8","5.0","1.9","5.6","1.5","5.4","1.6","15.0","4.1","9.5","3.4","15.8","4.2","8.8","2.7","13.6","3.8","69268","14077","106533","12669","38.9","(X)","(X)","(X)","(X)","(X)","4275","609","12.4","4.8","3.7","2.5","8.3","4.9","5.9","2.7","8.8","3.6","14.8","5.6","11.9","6.0","9.1","5.1","9.6","5.6","15.5","5.1","69156","16561","111207","18499","(X)","(X)","48.8","(X)","(X)","(X)","2696","482","12.6","5.2","2.4","3.1","3.0","2.1","7.5","3.8","7.1","3.8","18.0","8.0","5.8","2.7","7.8","4.2","12.6","7.6","23.2","7.8","72763","27697","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9091","839","13.6","3.4","10.3","3.8","3.9","1.7","5.2","1.9","4.9","1.7","13.9","4.7","8.7","4.0","18.4","5.4","8.3","3.3","12.8","4.7","68423","20019","103629","16768","(X)","(X)","(X)","(X)","33.7","(X)",
"860Z200US90016","ZCTA5 90016","18091","736","7.4","1.5","6.1","1.8","7.0","1.4","5.5","1.3","12.1","2.8","12.7","2.0","9.0","1.9","17.5","2.1","8.9","1.8","13.7","1.8","73516","7034","110023","7037","46.3","(X)","(X)","(X)","(X)","(X)","10381","660","3.2","1.2","5.8","3.3","6.5","2.3","5.9","1.7","8.8","2.9","15.1","2.6","9.5","2.6","20.5","3.1","10.7","2.4","14.2","2.3","86897","9551","119735","10365","(X)","(X)","48.6","(X)","(X)","(X)","5596","504","0.3","0.5","0.5","0.7","3.9","2.1","6.4","2.4","4.4","2.1","14.0","3.8","11.0","3.5","22.5","4.6","15.3","3.5","21.6","3.9","113693","9273","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7710","608","13.0","3.4","6.8","1.9","8.6","2.3","5.9","2.0","17.3","4.6","8.7","2.6","7.9","2.3","14.0","3.4","5.8","2.2","11.9","2.6","49216","4970","92477","10414","(X)","(X)","(X)","(X)","40.1","(X)",
"860Z200US90017","ZCTA5 90017","14606","736","12.9","2.7","9.4","2.4","8.4","2.5","9.1","2.2","9.0","2.0","14.5","2.9","11.2","2.1","14.4","2.8","5.6","1.8","5.6","1.6","52717","5664","72581","4859","38.3","(X)","(X)","(X)","(X)","(X)","5560","532","8.6","3.0","5.6","2.4","11.3","5.1","11.1","4.2","12.2","4.1","16.5","4.0","12.0","3.8","12.7","3.7","3.8","2.0","6.3","2.8","51595","6333","72971","7617","(X)","(X)","48.3","(X)","(X)","(X)","2722","420","1.9","2.0","1.1","1.1","11.8","9.7","12.1","6.7","13.7","6.5","14.3","5.8","11.7","4.6","16.6","6.0","7.0","3.8","9.7","4.7","63446","12750","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9046","725","17.1","3.8","11.3","3.4","6.6","2.1","8.1","2.9","6.2","1.9","13.8","4.1","10.7","2.9","14.8","4.0","6.7","2.4","4.8","2.0","52397","11574","70657","6894","(X)","(X)","(X)","(X)","31.1","(X)",
"860Z200US90018","ZCTA5 90018","16899","640","7.5","1.6","6.0","1.3","8.3","1.4","9.5","1.8","9.8","1.9","17.3","2.2","12.0","2.1","14.3","2.0","7.8","1.4","7.5","1.5","62864","4261","83583","4206","47.5","(X)","(X)","(X)","(X)","(X)","10575","625","3.8","1.6","1.9","0.9","6.9","1.9","9.0","2.3","9.6","2.4","19.8","3.4","14.6","2.9","15.4","2.6","9.9","2.3","9.1","2.1","73763","6005","95920","5537","(X)","(X)","52.9","(X)","(X)","(X)","5855","587","2.9","2.7","1.5","1.3","5.2","2.0","7.3","3.1","5.2","2.1","16.9","3.6","16.0","4.1","18.3","3.2","13.1","3.2","13.5","3.5","94293","9947","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6324","493","14.4","3.6","13.1","2.9","11.5","2.5","10.9","3.4","12.7","3.4","13.1","3.5","9.1","2.6","7.6","2.5","3.5","1.5","4.1","1.5","35068","3566","55830","5594","(X)","(X)","(X)","(X)","36.4","(X)",
"860Z200US90019","ZCTA5 90019","24006","955","6.6","1.2","4.7","1.2","8.2","1.5","8.0","1.6","10.7","1.7","12.3","1.6","12.8","1.5","14.8","2.1","9.1","1.7","12.8","1.4","73934","5263","106334","5099","41.1","(X)","(X)","(X)","(X)","(X)","13134","716","3.2","1.1","3.0","1.4","6.8","1.9","8.8","2.3","11.9","2.5","12.0","2.4","14.6","2.2","14.3","2.1","10.1","2.7","15.4","2.1","82110","4755","117525","7329","(X)","(X)","49.1","(X)","(X)","(X)","7902","573","1.5","0.8","1.4","0.9","5.5","1.8","7.4","3.0","7.6","2.1","11.7","2.7","15.5","2.8","14.5","2.5","14.0","4.3","21.0","3.4","97841","11254","145217","12455","(X)","(X)","(X)","(X)","(X)","(X)","10872","746","12.0","2.3","7.4","2.0","10.4","2.2","8.1","2.5","10.1","2.5","12.7","2.4","9.1","2.2","15.3","3.4","6.5","1.6","8.3","2.0","52207","6674","85816","7934","(X)","(X)","(X)","(X)","30.8","(X)",
"860Z200US90020","ZCTA5 90020","17942","848","8.7","1.4","3.4","1.0","5.7","1.3","9.8","1.7","12.7","2.4","20.3","2.8","13.0","2.0","15.2","2.2","4.0","1.0","7.2","2.2","61184","2990","90287","9713","33.5","(X)","(X)","(X)","(X)","(X)","8635","625","6.2","2.0","2.3","1.4","6.4","2.3","11.0","2.8","12.3","3.8","19.6","3.4","12.3","2.9","13.7","2.8","4.9","1.8","11.2","4.5","62412","7472","112215","20679","(X)","(X)","40.9","(X)","(X)","(X)","5388","625","4.1","2.6","2.3","1.7","4.4","2.0","9.9","3.5","12.2","4.9","15.9","4.3","11.9","3.5","17.5","4.4","5.0","2.5","17.0","6.9","76379","7879","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9307","765","11.6","2.4","4.9","1.6","5.4","1.7","9.0","2.5","14.0","3.0","22.0","4.4","11.3","3.0","15.4","3.1","3.0","1.3","3.4","1.3","56060","5141","66857","4682","(X)","(X)","(X)","(X)","26.2","(X)",
"860Z200US90021","ZCTA5 90021","1498","252","25.0","10.5","11.5","7.6","7.4","4.4","10.2","6.4","8.9","5.3","13.9","8.2","3.5","3.4","3.2","2.1","5.4","4.7","10.9","7.3","32222","11563","123792","69249","24.8","(X)","(X)","(X)","(X)","(X)","369","143","0.0","10.9","15.4","21.1","11.1","11.7","27.4","19.2","16.0","16.2","6.0","8.4","4.1","6.6","5.7","6.4","4.3","6.7","10.0","10.0","32986","13804","219060","249690","(X)","(X)","30.9","(X)","(X)","(X)","222","128","0.0","17.3","25.7","34.2","5.4","10.1","19.4","29.2","13.5","21.1","0.0","17.3","6.8","11.2","5.4","7.9","7.2","10.9","16.7","18.1","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1129","211","33.2","13.3","10.2","6.7","6.2","4.8","6.6","5.4","6.6","4.6","14.4","9.7","3.3","4.1","2.4","2.2","5.8","5.9","11.2","9.9","25625","22214","92122","48578","(X)","(X)","(X)","(X)","22.8","(X)",
"860Z200US90022","ZCTA5 90022","16968","592","5.5","1.2","2.9","0.8","7.1","1.5","9.8","2.0","12.0","1.9","18.8","2.2","12.1","2.0","19.0","2.5","7.4","1.7","5.5","1.4","67967","5383","85973","5198","48.1","(X)","(X)","(X)","(X)","(X)","13470","566","3.3","1.1","1.8","0.9","6.2","1.6","10.6","2.3","12.6","2.3","18.9","2.2","12.5","2.2","20.4","2.6","7.9","1.8","5.9","1.6","71675","3389","90578","6022","(X)","(X)","50.7","(X)","(X)","(X)","6793","452","1.9","1.2","0.6","0.4","6.3","2.3","8.8","3.2","10.5","2.9","16.8","3.3","14.4","3.1","21.2","3.2","11.6","3.3","7.9","2.2","86623","9890","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3498","353","15.4","4.2","9.2","2.9","14.1","4.1","11.7","4.5","11.7","3.9","15.7","4.5","10.5","3.9","7.2","3.6","2.8","1.9","1.7","1.6","34539","7082","49436","6185","(X)","(X)","(X)","(X)","34.4","(X)",
"860Z200US90023","ZCTA5 90023","11774","437","6.2","1.6","6.1","1.6","8.9","2.0","8.2","2.1","11.9","1.8","20.3","3.0","15.0","2.1","14.0","2.3","6.4","1.5","3.1","0.8","59057","4332","73799","3806","57.3","(X)","(X)","(X)","(X)","(X)","9770","459","6.2","1.9","3.6","1.5","8.9","2.1","8.8","2.3","11.5","2.2","21.6","3.2","15.8","2.5","14.6","2.7","5.6","1.7","3.5","1.0","61613","4554","74640","3617","(X)","(X)","57.7","(X)","(X)","(X)","5337","425","2.4","1.5","3.3","2.2","5.1","2.2","8.0","2.5","9.3","2.9","22.1","4.5","19.8","4.0","17.5","4.0","6.6","2.2","5.8","1.7","74491","7633","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2004","265","13.2","5.3","19.8","6.5","16.6","5.2","9.6","5.3","17.2","5.7","8.2","4.2","3.6","2.4","5.8","3.3","5.4","4.5","0.5","0.8","25513","8919","47978","11446","(X)","(X)","(X)","(X)","46.0","(X)",
"860Z200US90024","ZCTA5 90024","16771","845","11.3","2.1","3.7","1.1","8.8","2.3","6.0","1.8","8.1","2.0","10.9","1.7","10.1","2.6","11.0","1.9","7.4","1.4","22.7","2.7","76583","7174","159054","12643","40.2","(X)","(X)","(X)","(X)","(X)","5580","549","3.8","1.8","0.9","0.8","6.9","3.8","2.5","1.6","5.7","3.1","4.7","1.9","6.4","3.1","10.9","3.9","14.0","3.1","44.2","5.5","174038","21399","289171","30925","(X)","(X)","44.4","(X)","(X)","(X)","4651","525","1.6","1.4","0.2","0.3","5.0","4.1","2.3","1.5","4.7","3.7","4.7","2.3","6.7","3.2","10.9","4.1","15.7","3.4","48.2","6.8","188917","35159","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11191","807","15.5","3.0","5.3","1.6","10.5","2.9","8.0","2.5","8.6","2.5","13.7","2.3","11.8","3.7","10.5","2.4","4.1","1.2","12.0","2.7","52697","8420","93251","9614","(X)","(X)","(X)","(X)","38.1","(X)",
"860Z200US90025","ZCTA5 90025","23529","839","6.6","1.4","3.2","1.2","5.8","1.5","4.6","1.2","5.0","1.1","11.8","1.9","11.6","1.4","15.2","1.9","11.8","2.0","24.5","2.6","103894","7781","151033","9901","37.1","(X)","(X)","(X)","(X)","(X)","9125","763","3.3","2.0","1.4","1.4","3.4","1.4","3.4","1.5","3.3","1.0","8.8","2.7","10.7","2.8","18.2","4.1","11.6","2.9","36.1","4.1","139974","18414","203729","17990","(X)","(X)","40.5","(X)","(X)","(X)","6515","525","0.8","0.6","0.6","0.6","3.1","1.6","3.0","1.8","3.3","1.4","4.2","2.0","9.7","3.6","18.5","4.5","11.6","2.8","45.3","4.5","179142","23261","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14404","718","8.7","1.9","4.3","1.6","7.4","2.2","5.4","1.7","6.0","1.7","14.0","2.4","12.8","1.9","14.1","2.3","10.5","2.1","16.8","3.3","82957","5885","115250","11386","(X)","(X)","(X)","(X)","35.0","(X)",
"860Z200US90026","ZCTA5 90026","27129","704","5.1","1.2","2.3","0.7","6.4","1.0","5.7","1.1","9.2","1.4","15.5","2.2","11.9","1.4","17.4","1.8","8.9","1.1","17.6","2.1","87334","6504","127322","9611","38.6","(X)","(X)","(X)","(X)","(X)","12262","578","4.5","1.7","1.6","0.9","4.8","1.5","8.2","1.9","8.8","1.8","16.1","3.0","10.6","1.9","18.1","2.5","8.0","1.4","19.3","2.5","90684","5354","128333","7635","(X)","(X)","48.7","(X)","(X)","(X)","6964","508","1.9","1.3","0.9","0.9","5.5","2.2","6.4","2.3","7.4","2.0","13.1","3.0","7.2","2.1","22.9","3.4","10.4","2.1","24.3","3.1","123246","11416","153102","10394","(X)","(X)","(X)","(X)","(X)","(X)","14867","748","5.9","1.7","3.0","1.0","7.8","1.5","4.4","1.3","9.6","2.0","15.2","3.1","12.3","1.9","16.7","2.3","9.5","1.6","15.6","3.0","83269","7202","123008","15687","(X)","(X)","(X)","(X)","29.3","(X)",
"860Z200US90027","ZCTA5 90027","22178","560","5.1","1.1","5.6","1.2","7.1","1.2","5.3","1.2","7.8","1.3","12.7","1.7","8.8","1.4","17.5","1.7","11.3","1.7","18.8","1.8","94521","6285","140285","8626","35.6","(X)","(X)","(X)","(X)","(X)","8572","678","3.9","1.7","1.0","0.8","5.9","2.2","5.0","1.6","6.6","2.0","11.3","2.9","7.9","2.8","16.8","2.9","12.0","2.8","29.6","3.4","123816","11616","184389","15057","(X)","(X)","42.3","(X)","(X)","(X)","5940","593","3.6","2.2","1.1","1.0","4.9","2.8","3.5","1.6","4.4","1.5","7.1","2.2","6.8","3.0","16.5","3.4","13.7","3.8","38.4","5.0","156229","19963","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13606","577","6.0","1.3","8.5","1.9","8.5","1.7","6.0","1.6","9.0","1.7","13.3","2.1","8.7","1.6","18.1","2.2","10.1","1.7","11.9","1.6","73260","5841","110379","9865","(X)","(X)","(X)","(X)","31.0","(X)",
"860Z200US90028","ZCTA5 90028","18807","809","10.9","1.7","6.0","2.4","8.6","2.3","8.2","1.8","9.2","1.7","16.4","2.2","11.6","2.3","15.0","3.0","4.8","1.3","9.2","2.1","61349","4148","84157","6644","33.5","(X)","(X)","(X)","(X)","(X)","4734","559","5.5","2.6","1.8","1.0","4.7","2.7","6.9","3.9","14.6","5.4","11.8","3.5","16.6","5.0","18.7","5.8","7.5","2.8","11.9","5.3","80298","7451","102406","13577","(X)","(X)","49.1","(X)","(X)","(X)","2980","437","4.9","3.0","1.5","1.3","5.9","3.9","2.8","2.6","11.7","6.5","12.5","5.0","14.6","6.4","21.9","7.6","7.4","3.5","16.6","7.8","89455","12246","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14073","913","12.7","2.2","7.6","3.2","10.0","2.9","8.7","2.1","8.2","1.7","17.7","2.6","10.4","2.9","13.3","3.1","3.6","1.3","7.8","1.9","54631","7324","75909","7001","(X)","(X)","(X)","(X)","28.3","(X)",
"860Z200US90029","ZCTA5 90029","13298","476","6.2","1.7","8.9","1.6","8.6","1.9","7.6","1.8","12.2","2.3","14.5","2.4","13.2","2.1","13.8","2.2","7.4","1.5","7.6","1.5","60440","4584","87177","6251","41.4","(X)","(X)","(X)","(X)","(X)","6182","434","5.3","2.3","3.0","1.3","5.3","1.9","9.0","2.9","11.6","2.9","20.3","3.8","15.4","3.5","14.3","3.1","7.7","2.1","8.1","2.4","67902","8048","92241","8015","(X)","(X)","46.7","(X)","(X)","(X)","3771","420","2.8","1.9","1.9","1.2","4.6","2.4","9.0","4.0","11.1","3.9","12.8","4.2","18.5","5.3","17.2","4.6","10.7","3.2","11.5","3.7","80665","3495","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7116","461","8.5","2.6","14.0","2.7","12.2","3.0","6.4","2.3","12.6","3.0","10.7","2.7","11.2","2.7","11.3","2.6","6.5","1.9","6.5","2.0","43514","4832","78074","8042","(X)","(X)","(X)","(X)","34.5","(X)",
"860Z200US90031","ZCTA5 90031","12313","529","4.5","1.4","7.9","1.9","7.9","1.7","8.5","1.9","12.9","2.0","15.1","2.3","10.0","1.8","16.6","2.3","6.8","2.1","9.8","2.1","63090","4342","95773","6799","51.1","(X)","(X)","(X)","(X)","(X)","8127","452","5.8","2.0","3.5","1.8","6.9","1.8","8.8","2.0","13.8","2.6","16.5","3.0","11.1","2.2","17.5","2.8","7.7","2.8","8.3","2.0","65080","4627","93225","7780","(X)","(X)","54.2","(X)","(X)","(X)","4703","471","4.8","3.2","2.8","2.5","4.2","2.0","6.0","2.0","14.1","3.2","15.6","3.9","11.8","3.4","19.5","4.2","10.2","4.1","10.8","3.3","80907","10721","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4186","566","3.8","1.9","16.5","4.5","10.8","4.2","8.1","3.5","13.0","4.3","12.9","4.2","6.9","2.4","12.3","3.7","4.2","2.1","11.4","5.1","46476","9207","90669","19865","(X)","(X)","(X)","(X)","43.1","(X)",
