CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Area_Total_Households,Area_Median_Income,Area_Mean_Income,Area_Low_Income_Ratio,Area_High_Income_Ratio,Income_Charge_Ratio,Area_Income_Level
8410-BGQXN,1,United States,California,Angels Camp,95222,"38.071327, -120.632221",38.071327,-120.632221,Male,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,93.4,No,0,54,4402,,2203.0,70930.0,88504.0,19.8,31.3,0.003282109121669251,Medium
1619-YWUBB,1,United States,California,Avery,95224,"38.208336, -120.339938",38.208336,-120.339938,Female,No,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.95,1614.9,No,0,72,6146,,145.0,46815.0,43938.0,34.400000000000006,6.2,0.0063953860942005765,Low
7611-YKYTC,1,United States,California,Burson,95225,"38.183918, -120.898817",38.183918,-120.898817,Male,No,Yes,Yes,22,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.0,1573.95,No,0,48,4040,,482.0,,168615.0,0.0,77.7,,
0365-GXEZS,1,United States,California,Copperopolis,95228,"37.943954, -120.67108",37.943954,-120.67108,Male,No,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,78.2,1468.75,No,0,79,2831,,1847.0,107899.0,124011.0,17.6,52.4,0.008697022215219789,High
0082-OQIQY,1,United States,California,Farmington,95230,"37.956963, -120.863055",37.956963,-120.863055,Male,No,No,No,29,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,2607.6,No,0,60,4561,,177.0,128339.0,123081.0,1.7,67.8,0.008807922767046651,Very High
3606-SBKRY,1,United States,California,Linden,95236,"38.047746, -121.030499",38.047746,-121.030499,Male,No,No,No,31,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,50.05,1523.4,No,0,35,4529,,1670.0,104703.0,113199.0,16.0,53.7,0.005736225323056646,High
0667-NSRGI,1,United States,California,Lodi,95240,"38.123544, -121.159078",38.123544,-121.159078,Female,No,Yes,No,48,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,69.55,3435.6,No,0,75,2478,,16064.0,82137.0,101521.0,19.7,39.699999999999996,0.010161072354724424,Medium
6893-ODYYE,1,United States,California,Mokelumne Hill,95245,"38.304194, -120.592431",38.304194,-120.592431,Male,No,No,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),90.1,4549.45,No,0,25,6435,,1140.0,84405.0,101163.0,21.3,31.5,0.012809667673716012,Medium
8242-JSVBO,1,United States,California,Mountain Ranch,95246,"38.264262, -120.515133",38.264262,-120.515133,Male,No,No,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.65,322.5,No,0,65,4300,,624.0,98269.0,101820.0,29.700000000000003,48.5,0.0054523807100916874,High
9541-ZPSEA,1,United States,California,San Andreas,95249,"38.196497, -120.61689",38.196497,-120.61689,Male,No,Yes,Yes,68,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),80.35,5375.15,No,0,33,5954,,1713.0,45302.0,62781.0,44.5,16.9,0.021283828528541784,Low
2665-NPTGL,1,United States,California,Sheep Ranch,95250,"38.244806, -120.417301",38.244806,-120.417301,Female,Yes,Yes,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.1,2510.6999999999998,No,0,38,3114,,,,,,,,
1139-WUOAH,1,United States,California,Vallecito,95251,"38.055562, -120.456298",38.055562,-120.456298,Male,No,No,No,57,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),53.35,3090.05,No,0,42,5461,,364.0,127775.0,113690.0,23.9,52.7,0.0050103697906476235,Very High
4693-VWVBO,1,United States,California,Valley Springs,95252,"38.156971, -120.849231",38.156971,-120.849231,Female,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.55,61.05,No,0,46,3889,,4804.0,89651.0,111620.0,16.8,44.2,0.0026168140901941975,Medium
6937-GCDGQ,1,United States,California,West Point,95255,"38.41935, -120.469545",38.41935,-120.469545,Male,No,Yes,Yes,19,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),48.95,955.6,No,0,35,2394,,860.0,51364.0,103004.0,37.4,21.0,0.011436025231679777,Low
0988-JRWWP,1,United States,California,Wilseyville,95257,"38.392686, -120.415951",38.392686,-120.415951,Female,No,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.2,140.4,No,0,68,3167,,298.0,71437.0,92861.0,20.799999999999997,25.9,0.009104525665971416,Medium
5075-JSDKI,1,United States,California,Woodbridge,95258,"38.169605, -121.310964",38.169605,-121.310964,Female,No,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.45,1493.1,No,0,26,6196,,1622.0,93854.0,118580.0,17.299999999999997,47.9,0.003126132077482046,High
8644-XYTSV,1,United States,California,Ballico,95303,"37.4695, -120.672724",37.4695,-120.672724,Male,No,Yes,No,42,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),40.15,1626.05,No,0,68,4348,,274.0,144375.0,159687.0,17.9,57.2,0.003337142857142857,Very High
3873-WOSBC,1,United States,California,Catheys Valley,95306,"37.394411, -120.127262",37.394411,-120.127262,Male,No,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.6,1784.9,No,0,38,4879,,460.0,81302.0,95959.0,21.5,34.400000000000006,0.0037785048338294263,Medium
7465-ZZRVX,1,United States,California,Ceres,95307,"37.553469, -120.952825",37.553469,-120.952825,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,70.349999999999994,No,0,32,2722,,13092.0,80627.0,97399.0,18.5,39.5,0.010470437942624677,Medium
7975-JMZNT,1,United States,California,Columbia,95310,"38.085839, -120.37855",38.085839,-120.37855,Male,No,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),91.7,6075.9,No,0,39,5453,,618.0,54697.0,66785.0,36.900000000000006,24.1,0.020118105197725653,Low
7251-XFOIL,1,United States,California,Coulterville,95311,"37.722127, -120.110174",37.722127,-120.110174,Female,No,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,89.2,5500.6,No,0,23,5536,,1090.0,56029.0,93803.0,27.9,30.9,0.01910439236823788,Low
4116-IQRFR,1,United States,California,Cressey,95312,"37.420273, -120.66527",37.420273,-120.66527,Male,No,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.1,73.099999999999994,No,0,21,4463,,73.0,80625.0,117508.0,28.799999999999997,38.3,0.0035869767441860465,Medium
8259-DZLIZ,1,United States,California,Delhi,95315,"37.422961, -120.765493",37.422961,-120.765493,Female,No,Yes,Yes,64,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),53.85,3399.85,No,0,36,4954,,3716.0,71352.0,85612.0,25.299999999999997,33.8,0.009056508577194753,Medium
0442-ZXKVS,1,United States,California,Denair,95316,"37.524721, -120.757977",37.524721,-120.757977,Female,Yes,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),115.6,6431.05,No,0,45,4337,,2565.0,97764.0,118245.0,15.5,46.800000000000004,0.01418927212470848,High
7853-WNZSY,1,United States,California,El Nido,95317,"37.127386, -120.506422",37.127386,-120.506422,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.75,19.75,No,0,33,5809,,265.0,57153.0,97042.0,29.1,15.8,0.004146763949398982,Low
3120-FAZKD,1,United States,California,El Portal,95318,"37.654551, -119.822984",37.654551,-119.822984,Male,No,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.05,1230.9000000000001,No,0,41,4039,,323.0,57097.0,70047.0,26.6,22.0,0.005054556281415837,Low
8606-OEGQZ,1,United States,California,Escalon,95320,"37.818543, -121.006907",37.818543,-121.006907,Female,No,No,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.3,454.65,No,0,78,3416,,4662.0,82572.0,127752.0,19.4,41.0,0.0036767911640749893,Medium
0225-ZORZP,1,United States,California,Groveland,95321,"37.902968, -119.667544",37.902968,-119.667544,Male,No,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,84.3,235.05,No,0,43,5828,,1556.0,74000.0,100650.0,15.6,36.9,0.01367027027027027,Medium
9489-JMTTN,1,United States,California,Hickman,95323,"37.605926, -120.69955",37.605926,-120.69955,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.75,6595.9,No,0,60,5096,,456.0,75938.0,107091.0,11.9,38.6,0.01418262266585899,Medium
0575-CUQOV,1,United States,California,Hilmar,95324,"37.394536, -120.890747",37.394536,-120.890747,Male,Yes,Yes,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.95,5867,No,0,29,6150,,2546.0,76316.0,99023.0,22.1,35.1,0.01540175061586037,Medium
0967-BMLBD,1,United States,California,Hornitos,95325,"37.479926, -120.230424",37.479926,-120.230424,Female,No,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.0,196.35,No,0,72,5837,,0.0,,,0.0,0.0,,
2830-LEWOA,1,United States,California,Jamestown,95327,"37.84771, -120.486589",37.84771,-120.486589,Male,No,Yes,Yes,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),103.9,6449.15,No,0,28,4079,,2931.0,68040.0,92415.0,30.099999999999998,29.4,0.018324514991181658,Low
5006-MXVRN,1,United States,California,Keyes,95328,"37.555631, -120.911653",37.555631,-120.911653,Female,No,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.7,762.45,No,0,45,3733,,1213.0,62743.0,71617.0,24.9,24.799999999999997,0.003959007379309246,Low
8327-WKMIE,1,United States,California,Le Grand,95333,"37.249377, -120.249581",37.249377,-120.249581,Male,No,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.15,785.75,No,0,65,4422,,796.0,62813.0,73463.0,36.4,22.900000000000002,0.0038495215958479928,Low
6917-FIJHC,1,United States,California,Livingston,95334,"37.361987, -120.748394",37.361987,-120.748394,Female,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.0,1776,No,0,20,5374,,4222.0,76277.0,91542.0,21.1,34.2,0.004090354890727218,Medium
5329-KRDTM,1,United States,California,Long Barn,95335,"38.109125, -120.078597",38.109125,-120.078597,Male,Yes,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),77.35,5396.25,No,0,29,6202,,78.0,67857.0,61869.0,24.4,7.7,0.013678765639506608,Low
7797-EJMDP,1,United States,California,Manteca,95336,"37.830267, -121.201018",37.830267,-121.201018,Female,No,No,No,8,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66.05,574.5,No,0,59,4157,,16200.0,89172.0,109108.0,14.399999999999999,43.7,0.00888844031758848,Medium
3530-VWVGU,1,United States,California,Manteca,95337,"37.750822, -121.238423",37.750822,-121.238423,Female,No,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,400.3,No,0,43,5657,,14079.0,117137.0,138075.0,13.7,55.099999999999994,0.0020386385172917183,High
6368-NWMCE,1,United States,California,Merced,95340,"37.255637, -120.493537",37.255637,-120.493537,Female,No,No,No,38,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),68.15,2656.3,No,0,66,3371,,12822.0,71193.0,101386.0,29.2,34.400000000000006,0.011487084404365598,Medium
3633-CDBUW,1,United States,California,Midpines,95345,"37.581496, -119.972762",37.581496,-119.972762,Male,No,No,Yes,17,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,80.85,1445.95,No,0,24,3913,,183.0,68464.0,81486.0,22.4,38.199999999999996,0.014170951156812338,Low
0707-HOVVN,1,United States,California,Mi Wuk Village,95346,"38.121601, -120.133915",38.121601,-120.133915,Female,Yes,No,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.5,5212.6499999999996,No,0,62,6024,,477.0,92057.0,125495.0,15.3,46.0,0.009841728494302442,Medium
3956-MGXOG,1,United States,California,Modesto,95350,"37.671806, -121.007575",37.671806,-121.007575,Female,No,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.6,2244.9499999999998,No,0,70,2951,,19783.0,75621.0,94739.0,21.4,35.5,0.012790097988653944,Medium
9274-UARKJ,1,United States,California,Modesto,95351,"37.621458, -121.012295",37.621458,-121.012295,Female,No,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.2,1130,No,0,36,4096,,13229.0,58275.0,73249.0,29.400000000000002,26.099999999999998,0.017132561132561133,Low
4077-HWUYD,1,United States,California,Modesto,95354,"37.639029, -120.964772",37.639029,-120.964772,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),87.55,6463.15,No,0,43,5341,,9089.0,72879.0,92530.0,24.3,34.2,0.014415675297410776,Medium
0103-CSITQ,1,United States,California,Modesto,95357,"37.670526, -120.877572",37.670526,-120.877572,Female,No,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.4,6252.7,No,0,65,6026,,4190.0,95707.0,119164.0,16.2,47.8,0.013716865015098166,High
8671-KKKOS,1,United States,California,Newman,95360,"37.343846, -121.039391",37.343846,-121.039391,Female,No,Yes,No,46,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,45.55,2062.15,No,0,27,5565,,4102.0,79213.0,100715.0,15.6,42.0,0.0069003825129713555,Medium
7305-ZWMAJ,1,United States,California,Oakdale,95361,"37.785033, -120.776141",37.785033,-120.776141,Male,No,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.7,587.1,No,0,78,2492,,12242.0,92963.0,117966.0,21.7,45.0,0.0026720308079558534,High
9518-XXBXE,1,United States,California,Patterson,95363,"37.410236, -121.320337",37.410236,-121.320337,Male,Yes,Yes,No,10,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.3,720.45,No,0,41,4254,,8202.0,95679.0,112071.0,14.1,48.5,0.00944407863794563,High
6578-KRMAW,1,United States,California,Planada,95365,"37.329725, -120.306399",37.329725,-120.306399,Male,No,No,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.4,2979.3,No,0,66,3224,,1239.0,39741.0,60860.0,38.7,16.799999999999997,0.02820261191213105,Low
4860-IJUDE,1,United States,California,Ripon,95366,"37.750778, -121.13238",37.750778,-121.13238,Male,No,No,No,13,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.75,956.65,No,0,78,2070,,6736.0,112097.0,149660.0,12.6,54.8,0.007894948125284353,High
9688-YGXVR,1,United States,California,Salida,95368,"37.713152, -121.08739",37.713152,-121.08739,Female,No,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.15,3973.2,No,0,59,4112,,4286.0,94935.0,135811.0,16.9,47.599999999999994,0.011142360562490126,High
0423-UDIJQ,1,United States,California,Snelling,95369,"37.521708, -120.426843",37.521708,-120.426843,Male,Yes,No,No,9,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,49.2,447.9,No,0,22,2145,,301.0,75750.0,94635.0,20.3,24.9,0.007794059405940594,Medium
1945-XISKS,1,United States,California,Sonora,95370,"37.982716, -120.343732",37.982716,-120.343732,Female,No,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,1335.2,No,0,26,4994,,12249.0,82990.0,104758.0,20.900000000000002,42.5,0.0028413061814676465,Medium
5360-LJCNJ,1,United States,California,Tracy,95376,"37.680968, -121.446049",37.680968,-121.446049,Female,No,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.15,7555,No,0,32,5707,,16981.0,102555.0,122480.0,12.600000000000001,51.7,0.012303641948222905,High
2607-FBDFF,1,United States,California,Tuolumne,95379,"37.939768, -120.188002",37.939768,-120.188002,Male,No,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),49.0,49,No,0,45,5289,,1515.0,74230.0,109697.0,14.5,29.5,0.00792132560959181,Medium
1100-DDVRV,1,United States,California,Twain Harte,95383,"38.107441, -120.230625",38.107441,-120.230625,Male,No,Yes,No,17,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,49.8,836.35,No,0,24,5575,,1682.0,86970.0,115595.0,15.100000000000001,38.800000000000004,0.006871334943083822,Medium
6728-WYQBC,1,United States,California,Westley,95387,"37.546007, -121.28257",37.546007,-121.28257,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.95,20.95,No,0,62,2285,,242.0,66857.0,71165.0,22.200000000000003,26.0,0.0037602644450094977,Low
9029-FEGVJ,1,United States,California,Yosemite National Park,95389,"37.704267, -119.607001",37.704267,-119.607001,Female,Yes,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,79.3,2570,No,0,27,5242,,302.0,51500.0,58723.0,42.7,9.999999999999998,0.01847766990291262,Low
7216-KAOID,1,United States,California,Santa Rosa,95401,"38.460517, -122.790335",38.460517,-122.790335,Male,No,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.5,798.2,No,0,72,2446,,13840.0,93615.0,119921.0,14.7,46.5,0.002499599423169364,High
6145-NNPNO,1,United States,California,Santa Rosa,95404,"38.526941, -122.709096",38.526941,-122.709096,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.15,44.15,No,0,64,3103,,15478.0,105437.0,157805.0,14.3,53.3,0.0050248015402562666,High
5339-TJFEK,1,United States,California,Santa Rosa,95407,"38.394091, -122.739814",38.394091,-122.739814,Male,No,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,6487.2,No,0,56,4271,,13168.0,82863.0,104319.0,18.6,41.0,0.015278230331993773,Medium
2074-GUHPQ,1,United States,California,Albion,95410,"39.225694, -123.717354",39.225694,-123.717354,Female,No,No,Yes,17,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),92.7,1556.85,No,0,41,2347,,433.0,,67596.0,37.800000000000004,31.2,,
4625-XMOYM,1,United States,California,Annapolis,95412,"38.731055, -123.316553",38.731055,-123.316553,Female,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.25,1988.05,No,0,36,5098,,137.0,,131467.0,26.299999999999997,35.0,,
5827-MWCZK,1,United States,California,Boonville,95415,"39.025867, -123.381544",39.025867,-123.381544,Male,No,Yes,Yes,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.95,5432.2,No,0,66,6484,,326.0,45147.0,93423.0,35.9,30.1,0.025769154096617716,Low
1385-TQOZW,1,United States,California,Branscomb,95417,"39.710591, -123.682799",39.710591,-123.682799,Female,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.45,147.55000000000001,No,0,41,2392,,52.0,,,26.9,73.1,,
5914-XRFQB,1,United States,California,Caspar,95420,"39.361283, -123.784599",39.361283,-123.784599,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.8,8424.9,No,0,80,6479,,149.0,,138695.0,47.0,48.3,,
4329-YPDDQ,1,United States,California,Cazadero,95421,"38.578807, -123.19338",38.578807,-123.19338,Male,No,No,No,20,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.2,2203.6999999999998,No,0,67,2102,,663.0,78906.0,108987.0,17.6,38.8,0.01645502243175424,Medium
4804-NCPET,1,United States,California,Clearlake,95422,"38.965804, -122.631779",38.965804,-122.631779,Male,No,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,387.4,No,0,60,4821,,6283.0,42241.0,58277.0,40.599999999999994,17.3,0.005738500508984162,Low
5944-UGLLK,1,United States,California,Cloverdale,95425,"38.801936, -122.938935",38.801936,-122.938935,Male,No,No,No,53,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),54.9,3045.75,No,0,80,5677,,4309.0,119092.0,143431.0,8.9,58.0,0.005531857723440701,High
7787-BNTZM,1,United States,California,Comptche,95427,"39.239818, -123.565432",39.239818,-123.565432,Male,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.15,130.5,No,0,76,5761,,220.0,58421.0,121665.0,19.1,32.3,0.00413892264767806,Low
2252-ISRNH,1,United States,California,Covelo,95428,"39.83307, -123.178765",39.83307,-123.178765,Male,No,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,90.35,767.9,No,0,27,2993,,918.0,46339.0,56932.0,43.199999999999996,12.8,0.023397138479466537,Low
9415-TPKRV,1,United States,California,Dos Rios,95429,"39.756049, -123.358701",39.756049,-123.358701,Female,No,Yes,Yes,8,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.75,446.8,No,0,38,5681,,94.0,13333.0,18651.0,100.1,0.0,0.050176254406360164,Low
5322-TEUJK,1,United States,California,Duncans Mills,95430,"38.445603, -123.063756",38.445603,-123.063756,Female,No,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.6,8100.25,No,0,71,4071,,0.0,,,0.0,0.0,,
1866-DIOQZ,1,United States,California,Forestville,95436,"38.499302, -122.92444",38.499302,-122.92444,Female,No,Yes,No,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),66.8,4689.1499999999996,No,0,42,4698,,2354.0,109531.0,135215.0,13.7,53.5,0.007318476047876856,High
8375-KVTHK,1,United States,California,Fort Bragg,95437,"39.455555, -123.683979",39.455555,-123.683979,Male,No,Yes,No,68,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.3,6754.35,No,0,39,5757,,6440.0,57759.0,85854.0,23.299999999999997,25.7,0.02083831091258505,Low
2697-NQBPF,1,United States,California,Fulton,95439,"38.493888, -122.777141",38.493888,-122.777141,Male,No,No,No,34,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.35,3540.65,No,0,74,5503,,203.0,,136151.0,8.4,52.8,,
3709-OIJEA,1,United States,California,Geyserville,95441,"38.731771, -123.064272",38.731771,-123.064272,Male,No,No,No,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,85.2,2184.6,No,0,52,5156,,705.0,126806.0,212591.0,17.5,59.6,0.008062709966405375,Very High
1386-ZIKUV,1,United States,California,Glenhaven,95443,"39.045246, -122.743181",39.045246,-122.743181,Male,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.95,130.55000000000001,No,0,26,4097,,23.0,,,56.5,0.0,,
0599-XNYDO,1,United States,California,Graton,95444,"38.434362, -122.86891",38.434362,-122.86891,Female,No,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.8,1540.35,No,0,33,5456,,283.0,105179.0,251082.0,9.9,71.4,0.007963566871713935,High
6377-WHAOX,1,United States,California,Gualala,95445,"38.848082, -123.50608",38.848082,-123.50608,Female,No,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.15,6411.25,No,0,32,4115,,926.0,127206.0,157990.0,14.399999999999999,59.0,0.010013678600066035,Very High
6855-VLGOS,1,United States,California,Guerneville,95446,"38.52576, -123.013347",38.52576,-123.013347,Male,No,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.55,1432.55,No,0,41,5809,,2374.0,85833.0,114767.0,24.7,42.5,0.002873020866100451,Medium
8999-XXGNS,1,United States,California,Healdsburg,95448,"38.618347, -122.908422",38.618347,-122.908422,Female,Yes,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),105.75,7629.85,No,0,53,5832,,6741.0,105120.0,159599.0,16.8,53.99999999999999,0.012071917808219179,High
8746-OQQRW,1,United States,California,Hopland,95449,"38.93706, -123.118111",38.93706,-123.118111,Male,No,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.25,101.9,No,0,43,3962,,541.0,90469.0,103568.0,14.6,41.2,0.003349213542760504,Medium
